,date_mutation,valeur_fonciere,surface_reelle_bati,code_postal,longitude,latitude
1675885,2014-01-23,307500.0,82.0,69009.0,4.793636,45.773340999999995
1675888,2014-01-22,392350.0,100.0,69004.0,4.825983,45.782195
1675889,2014-01-10,301900.0,67.0,69002.0,4.818448,45.744913000000004
1675891,2014-01-03,85000.0,20.0,69001.0,4.833606,45.768013
1675894,2014-01-10,133000.0,49.0,69009.0,4.794588,45.78536
1675899,2014-01-10,152000.0,52.0,69002.0,4.82683,45.751884000000004
1675917,2014-01-13,180000.0,75.0,69005.0,4.796648,45.759325
1675921,2014-01-17,118000.0,62.0,69005.0,4.798311,45.755752
1675927,2014-01-08,99240.0,18.0,69009.0,4.800599,45.776531
1675928,2014-01-06,235000.0,65.0,69005.0,4.792314,45.755252
1675930,2014-01-08,500000.0,117.0,69002.0,4.831051,45.756417
1675931,2014-01-20,139000.0,36.0,69001.0,4.834658999999999,45.770363
1675937,2014-01-03,124000.0,64.0,69005.0,4.80086,45.751197
1675938,2014-01-13,145000.0,55.0,69002.0,4.821231,45.742243
1675940,2014-01-21,203900.94,79.0,69009.0,4.794408,45.785251
1675942,2014-01-21,264242.99,103.0,69009.0,4.794408,45.785251
1675944,2014-01-14,234000.0,75.0,69005.0,4.804530000000001,45.754818
1675948,2014-01-15,190000.0,64.0,69001.0,4.835873,45.768532
1675949,2014-01-07,307500.0,92.0,69005.0,4.795252,45.757567
1675957,2014-01-16,118000.0,75.0,69005.0,4.783358,45.752995
1675961,2014-01-22,270082.0,90.0,69001.0,4.83505,45.774288
1675965,2014-01-27,110420.0,41.0,69004.0,4.840791,45.779291
1675966,2014-01-13,290000.0,101.0,69005.0,4.7933449999999995,45.755323
1675969,2014-01-22,175000.0,47.0,69005.0,4.824546,45.757351
1675975,2014-01-23,197100.0,44.0,69001.0,4.837182,45.767385
1675976,2014-01-20,86000.0,18.0,69009.0,4.793803,45.786809999999996
1675977,2014-01-20,86000.0,18.0,69009.0,4.793803,45.786809999999996
1675978,2014-01-24,265000.0,74.0,69004.0,4.82874,45.776033
1675979,2014-01-20,337000.0,113.0,69005.0,4.79461,45.760290000000005
1675989,2014-01-21,147200.0,18.0,69002.0,4.829199,45.749588
1675990,2014-01-21,147200.0,18.0,69002.0,4.829199,45.749588
1675993,2014-01-10,142000.0,67.0,69005.0,4.776161,45.752508
1675994,2014-01-22,126000.0,18.0,69009.0,4.793803,45.786809999999996
1675995,2014-01-22,126000.0,18.0,69009.0,4.793803,45.786809999999996
1675996,2014-01-22,126000.0,18.0,69009.0,4.793803,45.786809999999996
1675997,2014-01-17,61786.0,52.0,69005.0,4.817174,45.753395000000005
1676004,2014-01-24,555000.0,112.0,69001.0,4.831412,45.765644
1676005,2014-01-14,155000.0,42.0,69001.0,4.832655,45.765434
1676006,2014-01-10,220000.0,70.0,69004.0,4.825383,45.774715
1676007,2014-01-20,137750.0,56.0,69005.0,4.820459,45.766449
1676008,2014-01-14,166890.0,44.0,69004.0,4.831034,45.776728999999996
1676009,2014-01-22,253950.0,44.0,69001.0,4.835283,45.766259000000005
1676010,2014-01-07,186000.0,70.0,69005.0,4.814962,45.755869
1676011,2014-01-16,334500.0,99.0,69001.0,4.83671,45.769126
1676012,2014-01-27,329940.0,93.0,69005.0,4.826192,45.762209999999996
1676018,2014-01-09,168000.0,44.0,69009.0,4.794974,45.774383
1676027,2014-01-08,172200.0,55.0,69004.0,4.827058999999999,45.779907
1676029,2014-01-07,196930.0,35.0,69005.0,4.813662,45.757517
1676030,2014-01-07,196930.0,40.0,69005.0,4.813662,45.757517
1676032,2014-01-27,240000.0,100.0,69005.0,4.788394,45.760645000000004
1676049,2014-01-13,146000.0,76.0,69009.0,4.793289,45.765802
1676055,2014-01-24,149900.0,41.0,69009.0,4.79948,45.771673
1676057,2014-01-09,155000.0,40.0,69005.0,4.822441,45.767089
1676063,2014-01-15,450000.0,58.0,69004.0,4.823062999999999,45.775378
1676080,2014-01-22,66000.0,29.0,69001.0,4.835354,45.768892
1676081,2014-01-14,355000.0,46.0,69002.0,4.830858,45.752666
1676082,2014-01-14,355000.0,43.0,69002.0,4.830858,45.752666
1676084,2014-01-13,160000.0,50.0,69001.0,4.834166000000001,45.772653000000005
1676087,2014-01-31,80600.0,30.0,69002.0,4.821461,45.74415
1676088,2014-01-13,272000.0,95.0,69004.0,4.835522,45.777745
1676090,2014-01-13,399750.0,127.0,69004.0,4.820174,45.787484
1676095,2014-01-13,74500.0,21.0,69002.0,4.836439,45.761977
1676097,2014-01-16,240000.0,81.0,69004.0,4.823538,45.783439
1676098,2014-01-07,91000.0,31.0,69009.0,4.806267,45.775473
1676099,2014-01-22,225096.0,73.0,69001.0,4.81613,45.768347
1676102,2014-01-13,86400.0,17.0,69004.0,4.832925,45.776894
1676104,2014-02-06,126000.0,58.0,69009.0,4.820730999999999,45.796324
1676105,2014-01-31,97000.0,23.0,69001.0,4.834094,45.772312
1676106,2014-01-15,233760.0,60.0,69005.0,4.795252,45.757567
1676108,2014-01-29,365000.0,84.0,69002.0,4.830064,45.753244
1676110,2014-01-15,200100.0,61.0,69004.0,4.838223999999999,45.779641999999996
1676112,2014-01-22,266100.0,20.0,69001.0,4.835626,45.771295
1676113,2014-01-22,266100.0,67.0,69001.0,4.835626,45.771295
1676125,2014-01-24,140000.0,57.0,69001.0,4.826323,45.769997
1676126,2014-01-24,300000.0,73.0,69001.0,4.834286,45.769281
1676128,2014-01-31,195000.0,85.0,69009.0,4.804027,45.768264
1676129,2014-01-28,185000.0,55.0,69004.0,4.821567,45.774814
1676135,2014-01-24,273900.0,82.0,69002.0,4.824258,45.744491
1676142,2014-01-20,136800.0,86.0,69009.0,4.791030999999999,45.765145000000004
1676171,2014-01-31,135000.0,42.0,69009.0,4.794473,45.786119
1676173,2014-01-31,220800.0,60.0,69002.0,4.834828,45.763093
1676175,2014-01-31,190000.0,71.0,69009.0,4.807505,45.771719
1676178,2014-01-31,185000.0,43.0,69002.0,4.830742,45.752465
1676179,2014-01-31,120000.0,59.0,69005.0,4.786061,45.757444
1676180,2014-01-21,331200.0,128.0,69005.0,4.7918199999999995,45.753704
1676188,2014-01-31,231000.0,54.0,69001.0,4.830987,45.766363
1676190,2014-01-14,190505.0,54.0,69004.0,4.8343,45.776188
1676196,2014-01-31,173000.0,37.0,69001.0,4.83671,45.769126
1676197,2014-01-29,103000.0,18.0,69002.0,4.829199,45.749588
1676198,2014-01-29,103000.0,18.0,69002.0,4.829199,45.749588
1676714,2014-02-07,139000.0,26.0,69004.0,4.838496,45.781213
1676715,2014-01-21,250000.0,71.0,69004.0,4.824071,45.778432
1676720,2014-01-24,376800.0,78.0,69002.0,4.833548,45.762170000000005
1676721,2014-01-24,248500.0,79.0,69005.0,4.798311,45.755752
1676730,2014-01-24,153000.0,99.0,69005.0,4.78293,45.757056
1676732,2014-01-29,210300.0,70.0,69009.0,4.806135,45.785748
1676734,2014-01-28,73000.0,44.0,69009.0,4.806667,45.772275
1676735,2014-01-24,126400.0,27.0,69009.0,4.796739,45.773389
1676736,2014-01-24,126400.0,32.0,69009.0,4.796739,45.773389
1676745,2014-01-23,114100.0,35.0,69002.0,4.832174,45.760877
1676748,2014-01-24,394390.0,63.0,69001.0,4.8354349999999995,45.770765000000004
1676749,2014-01-24,394390.0,55.0,69001.0,4.8354349999999995,45.770765000000004
1676758,2014-02-07,248000.0,63.0,69004.0,4.81736,45.77211
1676764,2014-01-29,606000.0,97.0,69002.0,4.818773,45.742459999999994
1676765,2014-01-30,152000.0,67.0,69005.0,4.808841,45.750586
1676766,2014-02-06,130660.0,61.0,69009.0,4.825579,45.802149
1676767,2014-01-27,351170.57,66.0,69004.0,4.823539,45.781862
1676774,2014-02-05,177100.0,66.0,69005.0,4.827769,45.763732
1676784,2014-02-03,160685.0,69.0,69005.0,,
1676785,2014-02-05,85000.0,32.0,69005.0,4.816086,45.752824
1676796,2014-02-07,345451.5,67.0,69005.0,4.787,45.750856
1676799,2014-01-31,170000.0,83.0,69005.0,4.786061,45.757444
1676802,2014-01-23,545000.0,88.0,69005.0,4.812566,45.748754999999996
1676806,2014-01-31,239000.0,77.0,69004.0,4.820562000000001,45.776018
1676810,2014-02-06,243000.0,84.0,69005.0,4.774625,45.752886
1676825,2014-01-21,100000.0,95.0,69002.0,4.833448000000001,45.763062
1676835,2014-02-12,129100.0,105.0,69009.0,4.8109150000000005,45.785540000000005
1676841,2014-01-28,85000.0,16.0,69004.0,4.8312,45.77516
1676842,2014-01-23,60000.0,20.0,69009.0,4.812825,45.767499
1676844,2014-02-06,222000.0,77.0,69004.0,4.820562000000001,45.776018
1676847,2014-02-13,240000.0,110.0,69005.0,4.82848,45.764113
1676848,2014-02-07,588000.0,118.0,69004.0,4.825896,45.779314
1676850,2014-01-31,113000.0,29.0,69001.0,4.828568,45.769241
1676851,2014-01-31,99240.0,17.0,69009.0,4.800599,45.776531
1676852,2014-01-31,304100.0,80.0,69002.0,4.824987,45.745227
1676856,2014-01-29,118300.0,66.0,69009.0,4.791030999999999,45.765145000000004
1676857,2014-01-27,82000.0,19.0,69004.0,4.825546,45.779095
1676863,2014-01-29,340000.0,101.0,69004.0,4.838425,45.774688
1676865,2014-02-06,189624.0,60.0,69009.0,4.803212,45.779038
1676868,2014-01-31,220610.0,61.0,69001.0,4.8335669999999995,45.771149
1676870,2014-02-06,264000.0,60.0,69005.0,4.824733,45.757612
1676881,2014-01-27,323900.0,78.0,69004.0,4.836576999999999,45.780351
1676885,2014-01-29,134720.0,18.0,69009.0,4.793195,45.772805
1676886,2014-01-29,134720.0,28.0,69009.0,4.793195,45.772805
1676887,2014-01-29,134720.0,18.0,69009.0,4.793195,45.772805
1676888,2014-02-06,373000.0,116.0,69005.0,4.803405000000001,45.755677
1676890,2014-02-10,175000.0,46.0,69005.0,4.826653,45.761972
1676891,2014-02-11,140000.0,42.0,69009.0,4.805845,45.767697
1676893,2014-02-06,95000.0,39.0,69002.0,4.826054,45.745049
1676894,2014-02-03,265484.94,63.0,69009.0,4.801604,45.77726
1676896,2014-01-30,100000.0,30.0,69009.0,4.807665,45.775681
1676897,2014-01-29,245280.0,24.0,69009.0,4.793195,45.772805
1676898,2014-01-29,245280.0,29.0,69009.0,4.793195,45.772805
1676899,2014-01-29,245280.0,65.0,69009.0,4.793195,45.772805
1676900,2014-01-29,245280.0,19.0,69009.0,4.793195,45.772805
1676901,2014-01-29,245280.0,23.0,69009.0,4.793195,45.772805
1676906,2014-02-20,351500.0,102.0,69002.0,4.831037,45.755303000000005
1676907,2014-02-20,351500.0,101.0,69002.0,4.831037,45.755303000000005
1676908,2014-02-24,207500.0,57.0,69004.0,4.833304,45.777046
1676915,2014-01-29,265000.0,36.0,69002.0,4.827703,45.755287
1676916,2014-01-30,134100.0,39.0,69002.0,4.82354,45.747289
1676917,2014-02-13,104000.0,32.0,69009.0,4.810131,45.772553
1676919,2014-02-03,102000.0,18.0,69009.0,4.800599,45.776531
1676920,2014-02-05,171000.0,93.0,69002.0,4.824814,45.75128
1676927,2014-01-27,103000.0,31.0,69005.0,4.807843,45.757199
1676929,2014-01-31,129600.0,24.0,69009.0,4.800599,45.776531
1676930,2014-02-07,347500.0,94.0,69001.0,4.831467,45.766715000000005
1676937,2014-02-07,184200.0,63.0,69009.0,4.806787,45.762556
1676938,2014-02-18,141500.0,49.0,69005.0,4.820347,45.766058
1676939,2014-02-10,265519.0,67.0,69005.0,4.811033,45.749485
1676945,2014-02-21,270000.0,90.0,69005.0,4.819448,45.761018
1676947,2014-02-17,133600.0,60.0,69001.0,4.8372269999999995,45.766843
1676949,2014-02-11,497658.86,108.0,69004.0,4.8264260000000005,45.783352
1676955,2014-02-06,525000.0,92.0,69005.0,4.812566,45.748754999999996
1676960,2014-02-20,212500.0,37.0,69001.0,4.8305419999999994,45.767919
1676961,2014-02-24,151000.0,69.0,69009.0,4.807175,45.764348999999996
1676965,2014-02-05,150847.0,46.0,69005.0,4.801705,45.751919
1676967,2014-02-13,135000.0,36.0,69004.0,4.824086,45.774609000000005
1676970,2014-02-24,237100.0,67.0,69009.0,4.807256,45.771667
1676972,2014-02-03,186000.0,63.0,69005.0,4.819448,45.761018
1676976,2014-02-14,280936.45,56.0,69005.0,4.791574,45.758571
1676978,2014-02-14,260000.0,60.0,69009.0,4.801480000000001,45.768259
1676979,2014-01-30,319800.0,99.0,69002.0,4.822922,45.746395
1676980,2014-02-03,471210.0,100.0,69002.0,4.817598,45.744242
1676982,2014-02-14,80000.0,38.0,69005.0,4.817174,45.753395000000005
1676983,2014-02-18,165000.0,34.0,69004.0,4.826937,45.774696
1676984,2014-02-14,85000.0,29.0,69005.0,4.8185720000000005,45.755204
1676994,2014-02-05,400000.0,139.0,69005.0,4.827733,45.763289
1676998,2014-02-05,180000.0,53.0,69001.0,4.834891000000001,45.773581
1677000,2014-02-20,215000.0,45.0,69002.0,4.8312870000000006,45.754329
1677001,2014-01-31,200000.0,50.0,69004.0,4.825742,45.777928
1677007,2014-02-03,449000.0,25.0,69005.0,4.809998,45.751707
1677008,2014-02-03,449000.0,75.0,69005.0,4.809998,45.751707
1677011,2014-01-30,58000.0,19.0,69002.0,4.822361,45.747251
1677012,2014-01-30,58000.0,47.0,69002.0,4.822361,45.747251
1677014,2014-02-14,259200.0,70.0,69001.0,4.83266,45.766901000000004
1677015,2014-02-07,262000.0,89.0,69005.0,4.7954550000000005,45.75915
1677018,2014-02-07,130000.0,66.0,69009.0,4.804606,45.775180999999996
1677024,2014-02-24,172640.0,86.0,69009.0,4.793289,45.765802
1677025,2014-02-04,125000.0,54.0,69001.0,4.834726,45.771239
1677026,2014-02-21,162000.0,68.0,69009.0,4.792781,45.772703
1677029,2014-02-25,148000.0,36.0,69002.0,4.828978,45.750265
1677032,2014-02-10,133000.0,62.0,69005.0,4.798311,45.755752
1677033,2014-02-14,202000.0,56.0,69004.0,4.820969,45.778574
1677036,2014-02-12,188500.0,64.0,69009.0,4.793793,45.788267
1677037,2014-02-11,145700.0,62.0,69009.0,4.803448,45.789081
1677046,2014-02-06,94000.0,26.0,69005.0,,
1677047,2014-02-06,94000.0,26.0,69005.0,,
1677056,2014-02-04,90000.0,54.0,69001.0,4.834726,45.771239
1677057,2014-02-07,199375.0,71.0,69005.0,4.807217,45.750652
1677058,2014-02-04,193158.0,79.0,69005.0,4.816826,45.755351
1677059,2014-02-14,234500.0,94.0,69009.0,4.806433,45.774996
1677063,2014-02-18,82800.0,31.0,69005.0,4.804269000000001,45.753992
1677065,2014-02-11,140000.0,42.0,69001.0,4.833913,45.769139
1677068,2014-02-03,492900.0,145.0,69004.0,4.822466,45.776553
1677071,2014-02-19,131000.0,81.0,69009.0,4.828221,45.80133
1677075,2014-02-05,632600.0,125.0,69001.0,4.837011,45.769177
1677079,2014-02-26,133000.0,54.0,69009.0,4.801369,45.779499
1677083,2014-02-13,169600.0,55.0,69009.0,4.807256,45.771667
1677085,2014-02-28,290700.0,84.0,69009.0,4.805213,45.771314000000004
1677094,2014-02-12,153500.0,47.0,69009.0,4.80675,45.779123999999996
1677096,2014-02-07,130000.0,63.0,69005.0,4.785747,45.74985
1677101,2014-02-25,426400.0,96.0,69002.0,4.832433,45.753994
1677105,2014-02-15,96800.0,35.0,69009.0,4.8017769999999995,45.775971000000006
1677107,2014-02-13,232300.0,70.0,69009.0,4.793636,45.773340999999995
1677111,2014-02-21,334700.0,73.0,69004.0,4.825482,45.774931
1677116,2014-02-27,253500.0,70.0,69009.0,4.80042,45.772221
1677118,2014-02-28,153000.0,55.0,69004.0,4.835881,45.778321000000005
1677119,2014-02-20,85000.0,30.0,69009.0,4.817378,45.766227
1677126,2014-02-17,229000.0,64.0,69004.0,4.817945,45.785799
1677129,2014-02-10,310000.0,80.0,69004.0,4.825896,45.779314
1677134,2014-02-25,120000.0,64.0,69005.0,4.80086,45.751197
1677136,2014-02-25,250000.0,81.0,69004.0,4.823538,45.783439
1677140,2014-02-06,421404.68,105.0,69005.0,4.789396,45.757354
1677146,2014-02-10,128000.0,64.0,69005.0,4.80086,45.751197
1677149,2014-02-17,335400.0,86.0,69004.0,4.829109,45.774614
1677150,2014-02-14,214470.0,72.0,69005.0,4.78938,45.754253000000006
1677152,2014-02-14,228000.0,66.0,69005.0,4.828553,45.763116
1677178,2014-02-21,149000.0,37.0,69004.0,4.817945,45.785799
1677184,2014-02-26,228550.0,85.0,69005.0,4.793918,45.758907
1677190,2014-02-21,102000.0,18.0,69009.0,4.800599,45.776531
1677195,2014-02-24,280000.0,85.0,69005.0,4.801705,45.751919
1677197,2014-02-24,319800.0,102.0,69005.0,4.801705,45.751919
1677200,2014-02-14,144000.0,42.0,69004.0,4.833532,45.775771999999996
1677204,2014-02-26,230000.0,60.0,69002.0,4.8321559999999995,45.752746
1677205,2014-02-18,259000.0,70.0,69002.0,4.821401,45.742698
1677207,2014-02-24,320000.0,71.0,69002.0,4.833901,45.761775
1677208,2014-02-26,128000.0,41.0,69001.0,4.832847,45.771097
1677218,2014-02-24,305000.0,82.0,69001.0,4.831462999999999,45.767102
1677219,2014-02-18,100000.0,26.0,69002.0,4.826023999999999,45.744206
1677221,2014-02-13,251000.0,97.0,69004.0,4.827764,45.775453999999996
1677223,2014-02-17,298494.98,70.0,69005.0,4.78365,45.752891
1677230,2014-02-20,393000.0,87.0,69004.0,4.826105999999999,45.779029
1677235,2014-02-24,60000.0,18.0,69004.0,4.838814,45.781381
1677237,2014-02-27,113000.0,34.0,69009.0,4.803145,45.774343
1677238,2014-03-03,209000.0,46.0,69004.0,4.827348000000001,45.777359000000004
1677239,2014-02-26,150000.0,94.0,69009.0,4.808694,45.77355
1677242,2014-02-20,360050.0,113.0,69002.0,4.824833,45.744411
1677245,2014-02-24,275000.0,107.0,69005.0,4.828696,45.763819
1677248,2014-02-25,756700.0,173.0,69001.0,4.829314,45.767531
1677250,2014-02-11,195850.0,51.0,69001.0,4.83119,45.771627
1677251,2014-02-25,95000.0,30.0,69004.0,4.836657,45.78071
1677252,2014-02-21,95000.0,28.0,69005.0,4.824941,45.759151
1677256,2014-02-17,318000.0,70.0,69001.0,4.829549,45.77362
1677263,2014-02-20,154488.0,61.0,69005.0,4.783358,45.752995
1677266,2014-02-27,706000.0,194.0,69002.0,4.833631,45.764063
1677274,2014-02-26,168000.0,70.0,69009.0,4.806582,45.77975
1677275,2014-02-13,235850.0,47.0,69001.0,4.831462999999999,45.767102
1677276,2014-02-13,235850.0,28.0,69001.0,4.831462999999999,45.767102
1677278,2014-02-19,168000.0,61.0,69005.0,4.797912,45.750793
1677279,2014-02-13,166000.0,55.0,69009.0,4.807471,45.777782
1677280,2014-02-13,121600.0,52.0,69009.0,4.825579,45.802149
1677287,2014-02-18,232000.0,70.0,69004.0,4.81227,45.779515
1677289,2014-02-28,296159.0,86.0,69009.0,4.805213,45.771314000000004
1677290,2014-02-14,175900.0,88.0,69005.0,4.78332,45.750748
1677293,2014-02-21,187000.0,81.0,69001.0,4.81862,45.769277
1677295,2014-02-14,100370.0,42.0,69009.0,4.792781,45.772703
1677296,2014-02-20,90000.0,186.0,69002.0,4.831065,45.752609
1677299,2014-02-13,118800.0,57.0,69009.0,4.821956,45.798716
1677300,2014-02-18,80000.0,35.0,69009.0,4.804543,45.778253
1677306,2014-03-03,410000.0,106.0,69005.0,4.823956,45.767171000000005
1677311,2014-02-14,130000.0,47.0,69009.0,4.795154,45.785540999999995
1677312,2014-02-19,295000.0,86.0,69004.0,4.836681,45.780592
1677313,2014-02-14,242000.0,75.0,69001.0,4.8302629999999995,45.768691
1677315,2014-02-28,536000.0,127.0,69005.0,4.791286,45.755573999999996
1677319,2014-02-27,172500.0,78.0,69005.0,4.800875,45.753021000000004
1677323,2014-02-27,158000.0,63.0,69005.0,4.787307,45.761763
1677328,2014-02-24,210000.0,38.0,69005.0,4.824091,45.757709000000006
1677331,2014-02-27,500000.0,179.0,69001.0,4.835699,45.766793
1677336,2014-02-20,97000.0,32.0,69001.0,4.831574,45.768772
1677345,2014-02-27,129000.0,97.0,69009.0,4.795113,45.781597
1677346,2014-02-25,465100.0,101.0,69004.0,4.826016,45.777014
1677348,2014-02-18,494000.0,116.0,69002.0,4.829095,45.750589
1677349,2014-02-20,140000.0,52.0,69001.0,4.82673,45.770736
1677350,2014-02-18,230000.0,91.0,69001.0,4.8346849999999995,45.771349
1677351,2014-02-26,279650.0,58.0,69004.0,4.81227,45.779515
1677353,2014-02-26,171700.0,68.0,69005.0,4.807108,45.753994
1677356,2014-02-26,159800.0,49.0,69005.0,4.800927,45.751816999999996
1677360,2014-02-21,106500.0,66.0,69009.0,4.836780999999999,45.802867
1677368,2014-02-27,652562.0,191.0,69005.0,4.811033,45.749485
1677372,2014-02-21,227200.0,57.0,69001.0,4.832965,45.773725
1677377,2014-02-21,209000.0,77.0,69001.0,4.837644,45.773921
1677379,2014-02-25,230000.0,74.0,69004.0,4.828604,45.779362
1677385,2014-02-13,183250.0,71.0,69005.0,4.801927,45.754740000000005
1677389,2014-02-25,277700.0,68.0,69004.0,4.83945,45.776475
1677390,2014-02-24,107000.0,15.0,69002.0,4.826034,45.752084
1677396,2014-02-03,160000.0,66.0,69009.0,4.805845,45.767697
1677400,2014-02-26,325000.0,88.0,69004.0,4.8350349999999995,45.778831
1677404,2014-02-19,465000.0,90.0,69009.0,4.8256190000000005,45.797312
1677405,2014-02-19,465000.0,47.0,69009.0,4.8256190000000005,45.797312
1677406,2014-02-19,465000.0,100.0,69009.0,4.8256190000000005,45.797312
1677407,2014-02-19,465000.0,54.0,69009.0,4.8256190000000005,45.797312
1677411,2014-02-19,190000.0,49.0,69009.0,4.80295,45.773782000000004
1677421,2014-02-20,145000.0,50.0,69009.0,4.8027120000000005,45.768411
1677425,2014-02-20,350000.0,152.0,69001.0,4.833966,45.765217
1677428,2014-02-28,335000.0,92.0,69002.0,4.8304849999999995,45.754094
1677429,2014-02-24,400000.0,129.0,69001.0,4.831248,45.768529
1677430,2014-02-20,150000.0,32.0,69005.0,4.812228,45.757399
1677431,2014-02-17,587200.0,155.0,69009.0,4.808253,45.769558
1677452,2014-03-14,197000.0,46.0,69002.0,4.82451,45.742995
1677455,2014-02-28,300000.0,101.0,69005.0,4.795871,45.755212
1677456,2014-02-27,72700.0,28.0,69005.0,4.802351,45.755513
1677463,2014-02-26,200000.0,65.0,69005.0,4.786791,45.760831
1677472,2014-03-03,102000.0,18.0,69009.0,4.800599,45.776531
1677473,2014-02-28,188000.0,70.0,69009.0,4.807471,45.777782
1677476,2014-03-06,235727.0,72.0,69005.0,4.792658,45.758524
1677478,2014-03-07,310000.0,92.0,69005.0,4.823956,45.767171000000005
1677480,2014-02-21,173100.0,57.0,69001.0,4.833695,45.772214
1677481,2014-02-25,112000.0,24.0,69009.0,4.8021769999999995,45.775492
1677482,2014-02-28,239800.0,70.0,69001.0,4.8262529999999995,45.771512
1677484,2014-03-04,92000.0,26.0,69005.0,,
1677485,2014-03-04,92000.0,26.0,69005.0,,
1677487,2014-02-28,190000.0,60.0,69001.0,4.828387,45.772286
1677491,2014-02-28,281000.0,110.0,69002.0,4.82437,45.750978
1677496,2014-03-04,260000.0,82.0,69004.0,4.814905,45.778690999999995
1677500,2014-02-20,322000.0,81.0,69001.0,4.820998,45.770339
1677502,2014-03-06,244540.0,50.0,69001.0,4.834658999999999,45.770363
1677503,2014-02-20,239000.0,78.0,69004.0,4.816424,45.77213
1677505,2014-02-13,130500.0,68.0,69005.0,,
1677506,2014-03-06,102000.0,17.0,69009.0,4.800599,45.776531
1677507,2014-02-24,150000.0,54.0,69002.0,4.824639,45.750976
1677510,2014-02-28,185000.0,60.0,69009.0,4.818862,45.796104
1677511,2014-02-27,219700.0,65.0,69004.0,4.836239,45.776083
1677516,2014-02-26,231650.0,70.0,69004.0,4.837519,45.781411999999996
1677517,2014-02-28,164470.0,52.0,69009.0,4.818759,45.766187
1677518,2014-02-24,135000.0,28.0,69004.0,4.831061,45.775881
1677521,2014-03-12,145250.0,65.0,69005.0,4.800322,45.75521
1677525,2014-02-24,243500.0,90.0,69009.0,4.828809,45.800778
1677531,2014-02-26,204100.0,70.0,69009.0,4.822843,45.798189
1677532,2014-02-24,246000.0,68.0,69009.0,4.808262,45.783263
1677535,2014-02-27,140468.23,47.0,69005.0,4.789396,45.757354
1677538,2014-02-27,226000.0,73.0,69004.0,4.817945,45.785799
1677541,2014-02-27,395000.0,88.0,69004.0,4.825546,45.779095
1677543,2014-02-26,262476.0,62.0,69009.0,4.801604,45.77726
1677548,2014-02-25,189000.0,62.0,69001.0,4.832098,45.766298
1677553,2014-02-28,242250.0,120.0,69005.0,4.820347,45.766058
1677554,2014-02-25,132000.0,18.0,69009.0,4.800599,45.776531
1677556,2014-02-28,300000.0,125.0,69009.0,4.828221,45.80133
1677559,2014-02-21,155000.0,41.0,69004.0,4.83619,45.775684999999996
1677563,2014-03-10,93000.0,18.0,69009.0,4.812443,45.7672
1677564,2014-02-26,188310.0,51.0,69001.0,4.832549,45.76829
1677565,2014-03-01,127000.0,69.0,69005.0,4.786061,45.757444
1677566,2014-02-28,196000.0,55.0,69001.0,4.826233,45.770627000000005
1677567,2014-02-25,330000.0,49.0,69002.0,4.828719,45.754239
1677572,2014-02-26,307000.0,83.0,69001.0,4.832555999999999,45.765147999999996
1677573,2014-03-06,73500.0,20.0,69009.0,4.806921,45.779658000000005
1677575,2014-03-11,100000.0,40.0,69009.0,4.805058,45.773408
