,date_mutation,valeur_fonciere,surface_reelle_bati,code_postal,longitude,latitude
1558153,2018-08-30,200000.0,48.0,69009.0,4.808175,45.770241
1558161,2018-09-27,156000.0,78.0,69005.0,4.78293,45.757056
1558166,2018-09-17,158000.0,19.0,69002.0,4.832725,45.764268
1558169,2018-09-14,226700.0,49.0,69004.0,4.8108010000000005,45.777136
1558171,2018-10-03,140000.0,17.0,69004.0,4.831216,45.777837
1558172,2018-10-03,140000.0,17.0,69004.0,4.831216,45.777837
1558173,2018-09-03,250000.0,48.0,69002.0,4.831286,45.751571999999996
1558174,2018-09-25,179500.0,58.0,69005.0,4.792746,45.754049
1558179,2018-09-26,115000.0,28.0,69009.0,4.803454,45.771840000000005
1558181,2018-09-24,151500.0,35.0,69001.0,4.827452,45.769228999999996
1558183,2018-10-01,280800.0,89.0,69005.0,4.774822,45.752001
1558185,2018-09-26,173000.0,52.0,69009.0,4.807505,45.771719
1558189,2018-09-17,178000.0,45.0,69004.0,4.833862,45.777746
1558190,2018-10-10,237000.0,56.0,69001.0,4.831424,45.772909999999996
1558208,2018-10-09,370000.0,92.0,69001.0,4.82624,45.770068
1558209,2018-09-28,633050.0,126.0,69002.0,4.82554,45.751886
1558210,2018-10-15,185000.0,79.0,69005.0,4.790437,45.758309000000004
1558212,2018-10-09,365500.0,65.0,69001.0,4.833896,45.771883
1558213,2018-10-23,292700.0,79.0,69005.0,4.827425,45.762508000000004
1558215,2018-10-19,148000.0,43.0,69005.0,4.827376,45.761323
1558220,2018-10-12,160000.0,54.0,69009.0,4.806787,45.762556
1558224,2018-10-24,104000.0,52.0,69009.0,4.825579,45.802149
1558225,2018-10-29,66000.0,18.0,69009.0,4.800599,45.776531
1558227,2018-10-31,392895.0,75.0,69001.0,4.833811,45.772704
1558229,2018-10-30,172000.0,34.0,69001.0,4.823761,45.772358000000004
1558230,2018-11-08,235000.0,44.0,69005.0,4.824657,45.757483
1558232,2018-11-23,214290.0,53.0,69009.0,4.801148,45.77919
1558233,2018-11-09,212410.0,36.0,69001.0,4.8301099999999995,45.768609000000005
1558242,2018-10-26,258300.0,96.0,69005.0,4.798311,45.755752
1558255,2018-11-08,276400.0,67.0,69009.0,4.805213,45.771314000000004
1558258,2018-11-26,230300.0,40.0,69001.0,4.8348949999999995,45.77433
1558259,2018-11-19,291750.0,46.0,69004.0,4.835247,45.780097999999995
1558260,2018-11-12,189000.0,30.0,69002.0,4.833205,45.759852
1558263,2018-11-12,159000.0,49.0,69001.0,4.8336760000000005,45.770688
1558266,2018-11-30,190000.0,77.0,69009.0,4.788012,45.764905999999996
1558267,2018-11-23,340000.0,82.0,69001.0,4.834294,45.771679
1558270,2018-11-28,155000.0,51.0,69009.0,4.790103,45.764871
1558271,2018-11-14,665550.0,130.0,69001.0,4.836616,45.765954
1558276,2018-12-21,472500.0,94.0,69005.0,4.78365,45.752891
1558279,2018-12-05,509500.0,151.0,69005.0,4.786933,45.762566
1558281,2018-12-06,260000.0,33.0,69009.0,4.816273000000001,45.766524
1558282,2018-12-06,260000.0,51.0,69009.0,4.816273000000001,45.766524
1558285,2018-12-20,154370.0,35.0,69009.0,4.807505,45.771719
1558288,2018-12-13,258200.0,30.0,69004.0,4.828345,45.775259999999996
1558294,2018-12-28,300000.0,94.0,69005.0,4.798871,45.754653000000005
1558297,2018-12-27,130000.0,33.0,69004.0,4.816904,45.777446999999995
1558298,2018-12-13,174000.0,43.0,69004.0,4.838248,45.774438
1558309,2018-12-13,846154.0,30.0,69004.0,4.8326400000000005,45.778534
1558310,2018-12-13,846154.0,64.0,69004.0,4.8326400000000005,45.778534
1558311,2018-12-13,846154.0,36.0,69004.0,4.8326400000000005,45.778534
1558312,2018-12-13,846154.0,30.0,69004.0,4.8326400000000005,45.778534
1558313,2018-12-13,846154.0,53.0,69004.0,4.8326400000000005,45.778534
1558325,2018-12-18,74000.0,38.0,69005.0,4.819761,45.756042
1558330,2018-12-20,451835.0,80.0,69001.0,4.831462999999999,45.767102
1558333,2018-12-21,159000.0,18.0,69002.0,4.829199,45.749588
1558334,2018-12-21,159000.0,17.0,69002.0,4.829199,45.749588
1558335,2018-12-21,159000.0,18.0,69002.0,4.829199,45.749588
1558337,2018-12-28,231000.0,40.0,69005.0,4.824292,45.759963
1558338,2018-12-18,336000.0,86.0,69009.0,4.807256,45.771667
1558344,2018-12-21,228000.0,61.0,69009.0,4.80356,45.77615
1558346,2018-12-21,352750.0,79.0,69005.0,4.815604,45.755584000000006
1558347,2018-12-27,250000.0,70.0,69001.0,4.831563,45.769729
1558349,2018-12-21,185550.0,41.0,69009.0,4.802204,45.771421000000004
1558350,2018-12-18,450000.0,89.0,69004.0,4.838223999999999,45.779641999999996
1558352,2018-12-20,138500.0,35.0,69009.0,4.802204,45.771421000000004
1558360,2018-12-21,300000.0,53.0,69004.0,4.826813,45.774336
1558364,2018-12-21,141000.0,25.0,69001.0,4.837011,45.769177
1558367,2018-12-28,90000.0,18.0,69002.0,4.820142,45.744794
1558369,2018-12-21,320000.0,102.0,69009.0,4.813067,45.766366999999995
1558370,2018-12-21,320000.0,61.0,69009.0,4.813067,45.766366999999995
1558379,2018-12-31,357600.0,91.0,69005.0,4.8185720000000005,45.755204
1558380,2018-12-26,236000.0,34.0,69009.0,4.8015099999999995,45.77068
1558387,2018-12-27,226500.0,36.0,69002.0,4.832612,45.762214
1558389,2018-12-28,148000.0,54.0,69009.0,4.794352,45.77109
1558393,2018-12-27,105000.0,18.0,69002.0,4.829199,45.749588
1558394,2018-12-27,105000.0,18.0,69002.0,4.829199,45.749588
1558398,2018-12-28,303790.0,66.0,69009.0,4.799737,45.772419
1558401,2018-12-28,217260.0,85.0,69001.0,4.829494,45.773373
1558402,2018-12-28,802500.0,58.0,69002.0,4.834828,45.763093
1558403,2018-12-28,802500.0,60.0,69002.0,4.834828,45.763093
1558404,2018-12-28,802500.0,117.0,69002.0,4.834322,45.756837
1558407,2018-12-26,282910.0,46.0,69001.0,4.834563,45.768069
1558412,2018-12-11,130000.0,77.0,69009.0,4.788012,45.764905999999996
1558416,2018-12-26,137500.0,54.0,69009.0,4.802604,45.775383000000005
1558418,2018-12-20,902550.0,188.0,69002.0,4.82075,45.747318
1558420,2018-01-05,92000.0,19.0,69008.0,4.861561,45.741663
1558422,2018-01-05,180550.0,61.0,69003.0,4.877533000000001,45.753847
1558425,2018-01-05,320300.0,75.0,69007.0,4.82431,45.736333
1558428,2018-01-08,140000.0,43.0,69006.0,4.864568,45.765685999999995
1558430,2018-01-04,170000.0,64.0,69007.0,4.825887000000001,45.738143
1558431,2018-01-04,267000.0,66.0,69007.0,4.835548999999999,45.733942
1558432,2018-01-04,191300.0,76.0,69008.0,4.862121,45.739083
1558437,2018-01-11,77000.0,24.0,69008.0,4.877237,45.728051
1558440,2018-01-17,322580.0,50.0,69006.0,4.845984,45.771341
1558448,2018-01-19,560000.0,145.0,69003.0,4.871948000000001,45.748259000000004
1558450,2018-01-11,683000.0,72.0,69008.0,4.877237,45.728051
1558457,2018-03-08,277000.0,95.0,69003.0,4.87009,45.761868
1558458,2018-04-17,137750.0,44.0,69003.0,4.869194,45.76343
1558459,2018-04-26,130950.0,56.0,69007.0,4.8511489999999995,45.740652000000004
1558460,2018-04-26,130950.0,56.0,69007.0,4.8511489999999995,45.740652000000004
1558461,2018-04-30,939000.0,188.0,69006.0,4.841851999999999,45.767112
1558466,2018-06-01,646400.0,121.0,69006.0,4.8536019999999995,45.770689000000004
1558468,2018-06-08,159000.0,47.0,69008.0,4.869190000000001,45.738774
1558469,2018-05-29,192000.0,47.0,69003.0,4.849292,45.756165
1558471,2018-06-20,154540.0,42.0,69008.0,4.855211,45.735149
1558479,2018-07-05,930000.0,51.0,69003.0,4.875749,45.758126000000004
1558480,2018-07-05,930000.0,123.0,69003.0,4.875749,45.758126000000004
1558481,2018-07-05,930000.0,63.0,69003.0,4.875749,45.758126000000004
1558493,2018-08-03,465000.0,90.0,69006.0,4.856491,45.770096
1558494,2018-07-25,208050.0,44.0,69006.0,4.848278,45.767340000000004
1558497,2018-07-25,195000.0,50.0,69007.0,4.8510290000000005,45.747528
1558498,2018-08-09,244000.0,57.0,69003.0,4.854561,45.755882
1558500,2018-07-31,198200.0,43.0,69007.0,4.8495029999999995,45.747824
1558502,2018-08-03,102000.0,31.0,69007.0,4.826011,45.736948
1558505,2018-08-03,290465.0,40.0,69006.0,4.843194,45.770238
1558507,2018-08-08,302000.0,73.0,69008.0,4.87459,45.741296999999996
1558509,2018-07-26,129000.0,41.0,69008.0,4.8790510000000005,45.740169
1558510,2018-08-09,131000.0,53.0,69008.0,4.881047,45.726755
1558511,2018-08-02,229450.0,68.0,69007.0,4.856875,45.748104999999995
1558513,2018-08-07,130000.0,30.0,69003.0,4.868008000000001,45.749357
1558515,2018-07-27,183000.0,45.0,69008.0,4.8644419999999995,45.743856
1558516,2018-08-24,270000.0,60.0,69007.0,4.842626999999999,45.74715
1558517,2018-07-27,385000.0,110.0,69008.0,4.8539129999999995,45.734013
1558521,2018-07-28,130720.0,28.0,69003.0,4.868947,45.748882
1558522,2018-07-17,201100.0,82.0,69008.0,4.875302,45.730463
1558524,2018-07-30,343650.0,72.0,69007.0,4.839942,45.748318
1558525,2018-08-27,227100.0,60.0,69003.0,4.84698,45.756104
1558527,2018-08-08,247100.0,56.0,69008.0,4.866694,45.745272
1558528,2018-07-13,346010.0,65.0,69006.0,4.85536,45.770367
1558529,2018-08-28,180000.0,56.0,69007.0,4.848972,45.74325
1558530,2018-08-10,100000.0,19.0,69007.0,4.842741999999999,45.754096999999994
1558533,2018-08-30,175000.0,47.0,69003.0,4.850429,45.756696000000005
1558534,2018-08-27,325000.0,63.0,69003.0,4.864564,45.7554
1558537,2018-08-27,207000.0,52.0,69003.0,4.871576,45.758863
1558539,2018-08-10,315000.0,79.0,69003.0,4.851483,45.754816
1558540,2018-08-28,247350.0,65.0,69007.0,4.848594,45.751121999999995
1558541,2018-08-08,83000.0,26.0,69008.0,4.874949,45.724466
1558542,2018-08-06,297000.0,70.0,69003.0,4.875099,45.750605
1558544,2018-08-30,207970.0,56.0,69003.0,4.874936,45.747334
1558546,2018-08-01,247000.0,57.0,69007.0,4.842642,45.752435999999996
1558547,2018-08-30,200100.0,50.0,69007.0,4.838545,45.742784
1558549,2018-08-27,221000.0,51.0,69003.0,4.89354,45.752340000000004
1558550,2018-08-27,280000.0,69.0,69008.0,4.8729,45.744597
1558552,2018-08-30,183150.0,43.0,69008.0,4.876681,45.738315
1558555,2018-08-29,263700.0,70.0,69003.0,4.872128,45.760158000000004
1558558,2018-08-30,284600.0,66.0,69007.0,4.83915,45.737409
1558560,2018-08-28,145050.0,27.0,69007.0,4.841491,45.748497
1558561,2018-09-03,335100.0,70.0,69007.0,4.8554949999999995,45.748598
1558564,2018-08-06,92500.0,17.0,69003.0,4.851334,45.755833
1558566,2018-08-21,140600.0,81.0,69008.0,4.872599,45.72632
1558567,2018-08-21,504700.0,85.0,69006.0,4.846512000000001,45.767032
1558570,2018-08-07,339200.0,86.0,69007.0,4.838977,45.736035
1558572,2018-08-25,182200.0,39.0,69003.0,4.863468,45.75627
1558573,2018-08-24,258000.0,78.0,69007.0,4.829109,45.733046
1558575,2018-08-29,322586.0,70.0,69003.0,4.869222,45.748026
1558577,2018-08-29,165000.0,43.0,69003.0,4.877415,45.753073
1558580,2018-08-24,371000.0,85.0,69003.0,4.855804,45.754509999999996
1558582,2018-08-21,286000.0,88.0,69003.0,4.869041999999999,45.760571999999996
1558584,2018-08-24,114552.0,31.0,69007.0,4.847649,45.746432
1558586,2018-08-21,519800.0,126.0,69007.0,4.832069000000001,45.735991
1558587,2018-09-06,117300.0,30.0,69007.0,4.845651999999999,45.749856
1558588,2018-09-03,80000.0,18.0,69008.0,4.861561,45.741663
1558590,2018-08-27,196200.0,45.0,69003.0,4.87009,45.761868
1558592,2018-08-20,246625.0,56.0,69003.0,4.871581,45.747271000000005
1558593,2018-08-20,269800.0,60.0,69006.0,4.855517,45.766794
1558594,2018-09-04,120000.0,32.0,69006.0,4.8643160000000005,45.765565
1558595,2018-08-23,86000.0,24.0,69007.0,4.826871,45.738371
1558596,2018-09-03,194000.0,52.0,69006.0,4.8643,45.765383
1558597,2018-09-06,108000.0,33.0,69007.0,4.840287,45.753704
1558599,2018-08-03,549500.0,92.0,69003.0,4.872199,45.745813
1558604,2018-08-30,264000.0,65.0,69003.0,4.854491,45.752481
1558605,2018-09-07,107300.0,53.0,69008.0,4.88299,45.723054
1558606,2018-09-03,489400.0,88.0,69003.0,4.841857,45.760451
1558608,2018-09-03,242000.0,55.0,69007.0,4.842373,45.751546000000005
1558609,2018-09-03,170000.0,52.0,69006.0,4.847582,45.764965999999994
1558610,2018-09-06,166000.0,73.0,69008.0,4.886341000000001,45.733477
1558611,2018-08-28,291600.0,70.0,69007.0,4.851396,45.750378000000005
1558612,2018-08-27,405000.0,91.0,69003.0,4.891464,45.752015
1558614,2018-08-31,177000.0,57.0,69003.0,4.876009,45.751406
1558616,2018-09-17,230400.0,42.0,69003.0,4.858656,45.751481
1558618,2018-09-14,174000.0,46.0,69003.0,4.870016000000001,45.758573999999996
1558621,2018-09-19,157900.0,39.0,69003.0,4.849779,45.757163
1558623,2018-08-23,180000.0,39.0,69003.0,4.868164,45.757359
1558624,2018-09-17,190000.0,34.0,69006.0,4.852969,45.771215999999995
1558626,2018-09-18,262000.0,69.0,69003.0,4.864787000000001,45.763124
1558627,2018-09-17,167000.0,53.0,69003.0,4.851132,45.75397
1558633,2018-09-07,265430.0,68.0,69008.0,4.863065,45.739836
1558635,2018-09-12,263150.0,70.0,69003.0,4.87069,45.758977
1558637,2018-08-31,178000.0,43.0,69003.0,4.856258,45.75592
1558638,2018-09-12,300000.0,108.0,69003.0,4.887169,45.741172999999996
1558640,2018-09-19,190250.0,59.0,69003.0,4.866261,45.755827000000004
1558641,2018-09-06,418500.0,63.0,69007.0,4.852348999999999,45.741276
1558643,2018-09-25,139500.0,52.0,69008.0,4.881047,45.726755
1558644,2018-09-10,88500.0,18.0,69003.0,4.841824,45.756418
1558645,2018-09-11,143000.0,56.0,69008.0,4.880822,45.728095
1558647,2018-09-11,200000.0,68.0,69007.0,4.830548,45.735796
1558649,2018-09-06,93600.0,19.0,69006.0,4.846668,45.771218
1558651,2018-08-29,414306.0,87.0,69003.0,4.867816,45.74965
1558654,2018-09-20,408000.0,95.0,69003.0,4.856014,45.752781
1558655,2018-09-14,255900.0,42.0,69006.0,4.8464849999999995,45.769878999999996
1558656,2018-09-19,575000.0,125.0,69007.0,4.845001,45.749958
1558658,2018-10-02,192000.0,40.0,69008.0,4.864369,45.74615
1558659,2018-09-10,237000.0,18.0,69008.0,4.861909,45.74481
1558660,2018-09-10,237000.0,17.0,69008.0,4.861909,45.74481
1558663,2018-09-10,237000.0,18.0,69008.0,4.861909,45.74481
1558664,2018-09-28,180000.0,52.0,69003.0,4.891687,45.753190999999994
1558665,2018-09-21,783200.0,112.0,69006.0,4.847532,45.77043
1558671,2018-09-14,313000.0,84.0,69007.0,4.846154,45.744782
1558672,2018-09-20,132000.0,23.0,69003.0,4.847427,45.754692
1558673,2018-09-20,371250.0,90.0,69003.0,4.85302,45.751988
1558678,2018-09-21,294900.0,85.0,69008.0,4.873233,45.738419
1558679,2018-09-28,193600.0,45.0,69008.0,4.880081,45.738482
1558680,2018-09-20,265900.0,68.0,69003.0,4.881546,45.746807000000004
1558682,2018-09-25,430000.0,83.0,69003.0,4.840972,45.756857000000004
1558683,2018-09-26,332000.0,69.0,69003.0,4.84879,45.759397
1558684,2018-10-02,228000.0,65.0,69003.0,4.882583,45.747209999999995
1558687,2018-10-01,303000.0,70.0,69007.0,4.845248000000001,45.744718
1558688,2018-09-24,283830.0,71.0,69008.0,4.86486,45.738784
1558691,2018-10-08,435000.0,94.0,69007.0,4.845899,45.753966999999996
1558692,2018-09-17,245800.0,50.0,69007.0,4.850681,45.749885
1558693,2018-09-20,100000.0,35.0,69007.0,4.842677,45.751288
1558694,2018-10-08,125000.0,35.0,69007.0,4.848972,45.74325
1558695,2018-09-25,198400.0,51.0,69007.0,4.853611,45.750075
1558699,2018-10-10,152000.0,33.0,69007.0,4.838057,45.747842999999996
1558701,2018-10-04,254000.0,46.0,69006.0,4.864049,45.764313
1558703,2018-10-08,155000.0,48.0,69003.0,4.880568,45.754016
1558704,2018-10-05,267000.0,66.0,69003.0,4.864278,45.762664
1558706,2018-09-17,123500.0,52.0,69008.0,4.879614,45.726216
1558708,2018-09-28,300000.0,35.0,69008.0,,
1558711,2018-09-28,300000.0,23.0,69008.0,,
1558712,2018-09-28,300000.0,43.0,69008.0,,
1558714,2018-10-03,254670.0,58.0,69007.0,4.842373,45.751546000000005
1558715,2018-09-17,350600.0,74.0,69008.0,4.872637999999999,45.744802
1558717,2018-09-24,233000.0,64.0,69008.0,4.879924,45.740768
1558719,2018-09-20,218500.0,56.0,69008.0,4.867045,45.742573
1558724,2018-09-19,415550.0,108.0,69003.0,4.865661,45.758109000000005
1558725,2018-09-27,225000.0,103.0,69008.0,4.851623,45.730281
1558728,2018-09-21,590000.0,96.0,69006.0,4.844532,45.775552000000005
1558729,2018-10-08,313000.0,77.0,69008.0,4.873629,45.733171999999996
1558739,2018-09-28,115000.0,26.0,69003.0,4.869339,45.75971
1558741,2018-09-27,130000.0,26.0,69003.0,4.842877,45.762864
1558743,2018-10-11,305500.0,69.0,69007.0,4.848358999999999,45.748135
1558744,2018-10-19,425800.0,86.0,69007.0,4.853937999999999,45.749334000000005
1558747,2018-09-26,277000.0,120.0,69003.0,4.873566,45.755761
1558748,2018-09-26,277000.0,88.0,69003.0,4.873566,45.755761
1558750,2018-09-26,200800.0,72.0,69008.0,4.853008,45.734812
1558751,2018-09-27,264650.0,72.0,69003.0,4.884607,45.747858
1558753,2018-10-08,195800.0,81.0,69008.0,4.875973999999999,45.727402000000005
1558754,2018-10-18,302250.0,98.0,69003.0,4.8724940000000005,45.754203000000004
1558756,2018-09-07,85000.0,35.0,69007.0,4.839679,45.747501
1558757,2018-10-16,222000.0,52.0,69003.0,4.855506,45.75464
1558760,2018-10-10,700000.0,38.0,69003.0,4.86724,45.755508
1558761,2018-10-10,700000.0,35.0,69003.0,4.86724,45.755508
1558763,2018-10-10,700000.0,31.0,69003.0,4.86724,45.755508
1558764,2018-10-10,700000.0,35.0,69003.0,4.86724,45.755508
1558765,2018-10-10,700000.0,33.0,69003.0,4.86724,45.755508
1558766,2018-10-10,700000.0,24.0,69003.0,4.86724,45.755508
1558770,2018-10-16,265000.0,42.0,69007.0,4.850355,45.742282
1558772,2018-10-16,265000.0,55.0,69007.0,4.850355,45.742282
1558774,2018-10-18,175000.0,46.0,69008.0,4.851198999999999,45.735125
1558777,2018-10-10,335000.0,71.0,69007.0,4.8551,45.749543
1558778,2018-10-17,70000.0,20.0,69003.0,4.869194,45.76343
1558779,2018-10-17,70000.0,50.0,69003.0,4.869194,45.76343
1558781,2018-10-24,249920.0,95.0,69008.0,4.87544,45.726124
1558783,2018-10-19,155000.0,42.0,69007.0,4.8449919999999995,45.747907
1558784,2018-10-26,122000.0,44.0,69008.0,4.865553,45.734328999999995
1558786,2018-10-17,190000.0,37.0,69003.0,4.847214,45.756359
1558787,2018-11-05,215000.0,44.0,69007.0,4.8495989999999995,45.748267999999996
1558790,2018-10-12,86000.0,19.0,69007.0,4.850097,45.74284
1558791,2018-10-23,161800.0,36.0,69007.0,4.851694,45.742655
1558794,2018-10-17,263000.0,68.0,69003.0,4.893828,45.75278
1558796,2018-10-15,333400.0,68.0,69008.0,4.861596,45.744507
1558797,2018-10-22,239166.0,49.0,69003.0,4.854751,45.754639000000005
1558798,2018-10-18,185500.0,40.0,69007.0,4.834828,45.743598
1558799,2018-11-09,157500.0,66.0,69008.0,4.870638,45.730022999999996
1558802,2018-10-18,543700.0,106.0,69007.0,4.847283999999999,45.75206
1558804,2018-10-26,185000.0,66.0,69003.0,4.866736,45.763521999999995
1558807,2018-10-29,230000.0,111.0,69008.0,4.881842,45.723095
1558808,2018-10-18,215000.0,60.0,69007.0,4.828894999999999,45.733558
1558811,2018-10-31,60500.0,18.0,69007.0,4.855729,45.750499
1558813,2018-11-06,291200.0,63.0,69003.0,4.865098000000001,45.759095
1558815,2018-10-26,120000.0,43.0,69007.0,4.845187999999999,45.745166999999995
1558816,2018-10-30,149000.0,26.0,69003.0,4.872199,45.745813
1558818,2018-11-09,564780.0,104.0,69003.0,4.843128,45.758342999999996
1558821,2018-11-19,248400.0,67.0,69003.0,4.885946,45.749824
1558822,2018-11-23,129000.0,33.0,69007.0,4.836988,45.743144
1558823,2018-11-16,173000.0,50.0,69008.0,4.867342,45.740071
1558825,2018-11-20,248000.0,56.0,69007.0,4.8416120000000005,45.755122
1558826,2018-11-16,635485.0,79.0,69006.0,4.856236,45.765031
1558828,2018-11-13,312000.0,67.0,69007.0,4.854337,45.747989000000004
1558829,2018-11-20,152700.0,39.0,69003.0,4.879835,45.753271000000005
1558830,2018-10-30,183000.0,43.0,69007.0,4.837806,45.742816999999995
1558835,2018-11-21,230000.0,49.0,69003.0,4.849894,45.757031
1558836,2018-11-19,417600.0,96.0,69003.0,4.865808,45.760416
1558841,2018-10-31,220000.0,69.0,69003.0,4.870782,45.756119
1558842,2018-11-12,280000.0,65.0,69007.0,4.840855,45.742641
1558936,2018-11-07,214000.0,52.0,69003.0,4.850345,45.758716
1558938,2018-10-29,165000.0,37.0,69003.0,4.884455,45.753878
1558940,2018-11-14,593000.0,99.0,69007.0,4.833787,45.735589000000004
1558943,2018-11-09,794000.0,121.0,69006.0,4.844873000000001,45.768329
1558948,2018-11-21,354400.0,66.0,69007.0,4.855532,45.7499
1558950,2018-10-30,295000.0,47.0,69006.0,4.84734,45.77032
1558951,2018-11-14,170000.0,68.0,69008.0,4.862576,45.739814
1558953,2018-11-09,526000.0,126.0,69006.0,4.84242,45.764447
1558955,2018-11-15,175000.0,32.0,69006.0,4.865056,45.765606
1558956,2018-11-13,126000.0,18.0,69007.0,4.8461110000000005,45.750865999999995
1558957,2018-11-12,176121.0,66.0,69007.0,4.829093,45.730393
1558958,2018-11-28,177000.0,57.0,69003.0,4.87286,45.752158
1558959,2018-11-28,150000.0,37.0,69003.0,4.89555,45.746271
1558961,2018-12-03,263400.0,51.0,69003.0,4.846706,45.758093
1558963,2018-12-05,152270.0,37.0,69008.0,4.877182,45.739974
1558965,2018-11-29,235000.0,64.0,69007.0,4.83844,45.73672
1558966,2018-12-05,455000.0,91.0,69003.0,4.852931,45.763378
1558971,2018-12-12,94000.0,19.0,69007.0,4.839415,45.753228
1558972,2018-12-21,317800.0,71.0,69007.0,4.8344059999999995,45.747347999999995
1558973,2018-12-10,90000.0,29.0,69003.0,4.868252,45.759865999999995
1558975,2018-12-11,162500.0,75.0,69008.0,4.863194,45.731154
1558976,2018-12-14,240000.0,37.0,69003.0,4.868252,45.759865999999995
1558977,2018-12-14,240000.0,33.0,69003.0,4.868252,45.759865999999995
1558978,2018-12-14,240000.0,29.0,69003.0,4.868252,45.759865999999995
1558979,2018-12-19,283038.0,58.0,69007.0,4.843649,45.754759
1558982,2018-12-12,78000.0,40.0,69008.0,4.8731,45.725229
1558985,2018-12-05,262040.0,62.0,69007.0,4.837903,45.735923
1558987,2018-12-18,210000.0,61.0,69003.0,4.870217,45.754774
1558990,2018-12-19,262500.0,67.0,69007.0,4.831444,45.728476
1558998,2018-12-28,190000.0,47.0,69003.0,4.8784,45.743918
1559000,2018-12-14,215000.0,58.0,69003.0,4.868304,45.755885
1559003,2018-12-27,419000.0,80.0,69006.0,4.852609999999999,45.765312
1559005,2018-12-27,228900.0,66.0,69008.0,4.886623,45.731190999999995
1559011,2018-12-20,70000.0,18.0,69003.0,4.858683999999999,45.754407
1559014,2018-12-27,227000.0,94.0,69008.0,4.863194,45.731154
1559015,2018-12-21,442400.0,94.0,69008.0,4.862545,45.74378
1559017,2018-12-28,206840.0,57.0,69003.0,4.874498,45.754816
1559059,2018-12-28,180000.0,62.0,69008.0,4.860307,45.743388
1559061,2018-12-28,885000.0,169.0,69006.0,4.845984,45.771341
1559063,2018-12-28,885000.0,140.0,69006.0,4.845984,45.771341
1559064,2018-12-28,885000.0,53.0,69006.0,4.845984,45.771341
