,date_mutation,valeur_fonciere,surface_reelle_bati,code_postal,longitude,latitude
1796075,2015-01-09,686600.0,152.0,69002.0,4.832063,45.751456
1796078,2015-01-08,268000.0,87.0,69002.0,4.822011,45.744603000000005
1796079,2015-01-09,230000.0,38.0,69004.0,4.831831,45.775708
1796081,2015-01-09,159000.0,63.0,69009.0,4.789723,45.787014
1796085,2015-01-14,247500.0,30.0,69002.0,4.822851,45.745558
1796086,2015-01-14,247500.0,30.0,69002.0,4.822851,45.745558
1796087,2015-01-14,247500.0,30.0,69002.0,4.822851,45.745558
1796094,2015-01-12,107000.0,36.0,69004.0,4.823538,45.783439
1796096,2015-01-05,240000.0,59.0,69002.0,4.8338,45.761446
1796106,2015-01-06,281650.0,104.0,69005.0,4.7958620000000005,45.754652
1796108,2015-01-07,270504.0,60.0,69001.0,4.835661,45.770902
1796110,2015-01-13,245000.0,48.0,69004.0,4.823539,45.781862
1796116,2015-01-16,156000.0,52.0,69009.0,4.80295,45.773782000000004
1796120,2015-01-09,134800.0,64.0,69005.0,4.80086,45.751197
1796121,2015-01-05,72500.0,23.0,69005.0,4.787307,45.761763
1796122,2015-01-05,207000.0,72.0,69005.0,4.828341,45.763488
1796123,2015-01-05,122000.0,30.0,69001.0,4.829499,45.769012
1796131,2015-01-06,77000.0,23.0,69009.0,4.807129,45.77225
1796134,2015-01-12,75000.0,25.0,69005.0,4.827152,45.764478000000004
1796157,2015-01-22,200500.0,73.0,69009.0,4.809721,45.784171
1796159,2015-01-12,210000.0,65.0,69004.0,4.821381,45.774799
1796160,2015-01-05,257500.0,97.0,69005.0,4.810137999999999,45.750238
1796161,2015-01-13,126000.0,30.0,69002.0,4.824444000000001,45.745546999999995
1796162,2015-01-19,343800.0,96.0,69002.0,4.828719,45.754239
1796164,2015-01-22,141000.0,18.0,69004.0,4.8401510000000005,45.779882
1796165,2015-01-22,141000.0,15.0,69004.0,4.8401510000000005,45.779882
1796166,2015-01-08,254440.0,60.0,69001.0,4.834726,45.767988
1796169,2015-01-15,350000.0,94.0,69005.0,4.797477,45.756784
1796171,2015-01-20,170250.0,64.0,69005.0,4.808969,45.758518
1796174,2015-01-21,216400.0,81.0,69009.0,4.830255,45.800783
1796175,2015-01-19,76500.0,39.0,69001.0,4.834193,45.771873
1796177,2015-01-12,315000.0,113.0,69005.0,4.803405000000001,45.755677
1796180,2015-01-14,320000.0,70.0,69001.0,4.833133999999999,45.770319
1796181,2015-01-12,145800.0,80.0,69005.0,4.78332,45.750748
1796182,2015-01-13,216930.0,73.0,69009.0,4.831079,45.798747
1796183,2015-01-14,79000.0,40.0,69005.0,4.821828,45.766915000000004
1796184,2015-01-14,79000.0,40.0,69005.0,4.821828,45.766915000000004
1796186,2015-01-19,143000.0,46.0,69004.0,4.811794,45.774060999999996
1796187,2015-01-16,60000.0,13.0,69004.0,4.8401510000000005,45.779882
1796188,2015-01-07,103000.0,28.0,69009.0,4.805594,45.780322999999996
1796190,2015-01-07,200200.0,78.0,69004.0,4.814385,45.772240999999994
1796192,2015-01-08,552100.0,150.0,69002.0,4.8239790000000005,45.744237
1796194,2015-01-09,109066.8,19.0,69009.0,4.811287999999999,45.785166
1796204,2015-01-20,120000.0,52.0,69009.0,4.788012,45.764905999999996
1796208,2015-01-05,163000.0,62.0,69004.0,4.838431,45.778483
1796210,2015-01-09,170000.0,70.0,69009.0,4.822843,45.798189
1796211,2015-01-16,340000.0,95.0,69005.0,4.78365,45.752891
1796217,2015-01-29,215700.0,74.0,69009.0,4.806383,45.775392
1796218,2015-01-08,237500.0,72.0,69005.0,4.824105,45.755579
1796226,2015-01-16,195000.0,81.0,69009.0,4.789723,45.787014
1796229,2015-01-15,402000.0,108.0,69001.0,4.831462999999999,45.767102
1796231,2015-01-06,210000.0,75.0,69009.0,4.807035,45.770623
1796235,2015-01-12,60000.0,52.0,69009.0,4.8350599999999995,45.800415
1796236,2015-01-28,140000.0,61.0,69004.0,4.810708,45.77705
1796237,2015-01-28,140000.0,60.0,69004.0,4.810708,45.77705
1796239,2015-01-30,202500.0,22.0,69005.0,4.814280999999999,45.756994
1796240,2015-01-30,202500.0,39.0,69005.0,4.814280999999999,45.756994
1796242,2015-01-21,260000.0,47.0,69004.0,4.823539,45.781862
1796244,2015-01-13,245000.0,71.0,69009.0,4.801604,45.77726
1796245,2015-01-13,236000.0,48.0,69002.0,4.820671,45.746531
1796247,2015-01-30,370000.0,121.0,69005.0,4.802346,45.756054
1796251,2015-02-06,160480.0,91.0,69009.0,4.811681,45.770358
1796259,2015-02-03,340000.0,85.0,69004.0,4.818238,45.78419
1796261,2015-01-05,224775.0,72.0,69009.0,4.801211,45.776387
1796267,2015-01-23,285000.0,74.0,69002.0,4.8336239999999995,45.761874
1796272,2015-01-14,128000.0,30.0,69004.0,4.834137999999999,45.776920000000004
1796273,2015-01-12,163120.0,48.0,69004.0,4.821797,45.775682
1796274,2015-02-04,60143.0,56.0,69002.0,4.832982,45.763707000000004
1796277,2015-01-16,389700.0,109.0,69005.0,4.822858999999999,45.75385
1796278,2015-01-21,254760.0,63.0,69001.0,4.8287,45.769284000000006
1796279,2015-01-21,254760.0,27.0,69001.0,4.8287,45.769284000000006
1796283,2015-01-12,217100.0,61.0,69009.0,4.801480000000001,45.768259
1796286,2015-01-22,456550.0,110.0,69005.0,4.828542,45.763987
1796289,2015-01-20,292300.0,78.0,69001.0,4.834215,45.770115999999994
1796291,2015-01-16,251600.0,90.0,69005.0,4.800875,45.753021000000004
1796292,2015-01-14,192000.0,61.0,69001.0,4.8292019999999996,45.768867
1796293,2015-01-09,224563.0,62.0,69009.0,4.801211,45.776387
1796297,2015-01-19,320000.0,133.0,69004.0,4.814385,45.772240999999994
1796300,2015-02-02,163000.0,44.0,69005.0,4.800885,45.759285999999996
1796302,2015-01-19,176500.0,55.0,69005.0,4.774038,45.752171999999995
1796309,2015-01-29,68000.0,15.0,69004.0,4.837141,45.779981
1796331,2015-01-16,210000.0,76.0,69005.0,4.773162,45.75091
1796333,2015-01-20,125000.0,49.0,69009.0,4.8038989999999995,45.774744
1796335,2015-01-12,488000.0,90.0,69004.0,4.828599,45.775818
1796338,2015-01-16,107130.0,29.0,69002.0,4.832585,45.752117999999996
1796339,2015-01-14,174500.0,56.0,69009.0,4.79448,45.785872
1796343,2015-01-14,227700.0,66.0,69001.0,4.835699,45.766793
1796344,2015-01-19,89000.0,25.0,69001.0,4.8273779999999995,45.771964000000004
1796345,2015-01-29,88000.0,30.0,69009.0,4.817378,45.766227
1796350,2015-01-16,100000.0,53.0,69005.0,4.8133669999999995,45.758441999999995
1796356,2015-01-13,215000.0,70.0,69004.0,4.831034,45.776728999999996
1796359,2015-01-12,225492.0,69.0,69002.0,4.823314,45.746185
1796361,2015-01-12,173700.0,59.0,69002.0,4.831428,45.750326
1796367,2015-01-13,217000.0,73.0,69001.0,4.832898999999999,45.769899
1796370,2015-01-21,160900.0,46.0,69002.0,4.82051,45.746368
1796375,2015-01-19,342900.0,99.0,69001.0,4.831467,45.766715000000005
1796376,2015-01-19,210000.0,77.0,69004.0,4.820174,45.787484
1796379,2015-01-22,369000.0,120.0,69001.0,4.832733999999999,45.765943
1796382,2015-01-22,235000.0,45.0,69002.0,4.820671,45.746531
1796384,2015-01-20,208000.0,42.0,69005.0,4.801322,45.760298
1796387,2015-01-16,243700.0,53.0,69001.0,4.826323,45.769997
1796388,2015-01-13,131110.0,61.0,69009.0,4.825579,45.802149
1796390,2015-01-28,96000.0,33.0,69005.0,4.818691,45.760526
1796391,2015-01-23,126000.0,71.0,69005.0,4.807217,45.750652
1796397,2015-01-19,185000.0,54.0,69001.0,4.828859,45.773558
1796403,2015-01-23,391250.0,89.0,69004.0,4.8350349999999995,45.778831
1796407,2015-01-22,119000.0,48.0,69004.0,4.827557,45.776443
1796408,2015-01-19,289100.0,68.0,69005.0,4.826855999999999,45.763247
1796409,2015-01-19,228000.0,60.0,69004.0,4.836968,45.779953000000006
1796412,2015-01-16,205000.0,69.0,69002.0,4.823314,45.746185
1796426,2015-01-21,357000.0,101.0,69001.0,4.831467,45.766715000000005
1796427,2015-01-27,406500.0,114.0,69001.0,4.830328,45.772682
1796428,2015-01-23,135000.0,55.0,69001.0,4.829628,45.768915
1796429,2015-01-26,294000.0,76.0,69001.0,,
1796432,2015-01-26,73000.0,25.0,69004.0,4.829918,45.774665
1796434,2015-01-30,85000.0,25.0,69009.0,4.804921,45.779705
1796436,2015-01-19,410000.0,113.0,69004.0,4.838223999999999,45.779641999999996
1796446,2015-01-27,306820.0,76.0,69001.0,4.834844,45.770405
1796448,2015-02-04,280000.0,82.0,69001.0,4.83119,45.771627
1796449,2015-01-28,79500.0,17.0,69001.0,4.836943,45.769849
1796451,2015-01-30,258000.0,72.0,69005.0,4.8185720000000005,45.755204
1796453,2015-02-10,189500.0,42.0,69001.0,4.837587,45.771041
1796456,2015-01-21,175000.0,30.0,69005.0,4.825922,45.759217
1796458,2015-01-29,158000.0,42.0,69001.0,,
1796459,2015-01-20,110000.0,90.0,69005.0,4.825092,45.758752
1796462,2015-01-20,159000.0,42.0,69001.0,,
1796464,2015-01-23,205000.0,68.0,69001.0,4.833989,45.771288
1796466,2015-01-20,226000.0,92.0,69005.0,4.819448,45.761018
1796470,2015-01-21,295000.0,93.0,69009.0,4.802065,45.773879
1796479,2015-01-30,345000.0,89.0,69009.0,4.819685,45.795157
1796485,2015-01-23,120000.0,45.0,69009.0,4.805649,45.778525
1796486,2015-01-29,150000.0,57.0,69009.0,4.8116080000000006,45.767389
1796488,2015-01-22,225000.0,71.0,69009.0,4.832,45.800607
1796496,2015-02-05,446160.0,119.0,69001.0,4.835699,45.766793
1796497,2015-01-20,192600.0,67.0,69009.0,4.804543,45.778253
1796498,2015-01-29,103000.0,43.0,69005.0,4.7969919999999995,45.756914
1796502,2015-01-30,495000.0,80.0,69002.0,4.832433,45.753994
1796510,2015-01-22,180000.0,45.0,69005.0,4.827426,45.762916
1796511,2015-01-31,380000.0,82.0,69001.0,4.823484,45.768506
1796517,2015-01-28,189000.0,81.0,69009.0,4.794408,45.785251
1796521,2015-01-27,155000.0,69.0,69005.0,,
1796524,2015-01-23,172000.0,102.0,69005.0,4.802773,45.761764
1796525,2015-01-30,97600.0,20.0,69009.0,4.802258999999999,45.768739000000004
1796526,2015-02-04,550000.0,130.0,69002.0,4.829868,45.754571
1796528,2015-02-02,334000.0,125.0,69001.0,4.825075,45.768937
1796529,2015-01-23,329000.0,77.0,69004.0,4.825216,45.77647
1796531,2015-01-27,219900.0,53.0,69001.0,4.826233,45.770627000000005
1796532,2015-02-02,100000.0,41.0,69005.0,4.811852,45.757985999999995
1796537,2015-01-28,153000.0,50.0,69009.0,4.816273000000001,45.766524
1796538,2015-01-28,90100.0,18.0,69009.0,4.816273000000001,45.766524
1796539,2015-01-28,92000.0,25.0,69009.0,4.816273000000001,45.766524
1796543,2015-02-03,195750.0,62.0,69005.0,4.774822,45.752001
1796544,2015-01-30,505000.0,129.0,69002.0,4.833588,45.762353000000004
1796545,2015-01-27,191550.0,44.0,69004.0,4.8318,45.778755
1796546,2015-02-06,114400.0,69.0,69005.0,4.786061,45.757444
1796550,2015-02-11,418180.0,93.0,69004.0,4.834308,45.781087
1796552,2015-02-06,188800.0,58.0,69002.0,4.82051,45.746368
1796558,2015-01-23,124140.6,21.0,69009.0,4.811287999999999,45.785166
1796565,2015-02-02,170500.0,62.0,69005.0,4.795252,45.757567
1796572,2015-01-30,98300.0,26.0,69005.0,4.7954550000000005,45.75915
1796573,2015-02-06,146100.0,45.0,69002.0,4.82051,45.746368
1796577,2015-01-27,416750.0,103.0,69001.0,4.82722,45.768565
1796578,2015-01-30,136000.0,97.0,69009.0,4.795113,45.781597
1796580,2015-01-28,342500.0,95.0,69005.0,4.788664,45.747037
1796587,2015-02-10,207200.0,85.0,69004.0,4.811007,45.777473
1796591,2015-01-29,150000.0,21.0,69005.0,4.817199,45.756254999999996
1796592,2015-01-29,150000.0,19.0,69005.0,4.817199,45.756254999999996
1796593,2015-01-29,128000.0,56.0,69009.0,4.825579,45.802149
1796594,2015-02-02,175000.0,62.0,69002.0,4.826564,45.75376
1796595,2015-02-02,175000.0,63.0,69002.0,4.826564,45.75376
1796596,2015-01-29,92000.0,20.0,69002.0,4.82805,45.746778000000006
1796600,2015-01-29,608000.0,121.0,69001.0,4.82829,45.772809
1796607,2015-02-04,287030.0,72.0,69001.0,4.826938,45.770284000000004
1796608,2015-01-27,285350.0,88.0,69004.0,4.82437,45.782407
1796615,2015-01-27,225600.0,93.0,69009.0,4.79092,45.767773
1796618,2015-02-06,217300.0,72.0,69002.0,4.82051,45.746368
1796622,2015-02-06,245500.0,82.0,69002.0,4.82051,45.746368
1796624,2015-02-06,252500.0,82.0,69002.0,4.82051,45.746368
1796625,2015-02-06,271900.0,88.0,69002.0,4.82051,45.746368
1796628,2015-02-03,192200.0,60.0,69002.0,4.82051,45.746368
1796629,2015-02-06,181900.0,63.0,69002.0,4.82051,45.746368
1796631,2015-02-06,196300.0,63.0,69002.0,4.82051,45.746368
1796636,2015-01-28,244471.0,75.0,69009.0,4.818862,45.796104
1796637,2015-02-06,267400.0,65.0,69001.0,4.831042,45.767418
1796640,2015-02-24,279500.0,98.0,69009.0,4.830348000000001,45.801096
1796643,2015-01-29,210000.0,135.0,69004.0,4.812469999999999,45.780883
1796649,2015-02-04,129500.0,63.0,69009.0,4.803841,45.777966
1796650,2015-02-02,105000.0,50.0,69009.0,4.806344999999999,45.773328
1796651,2015-01-30,100000.0,51.0,69004.0,4.8354029999999995,45.779967
1796652,2015-01-30,623000.0,188.0,69002.0,4.829576,45.75289
1796659,2015-02-02,106300.0,29.0,69001.0,4.837587999999999,45.770863
1796662,2015-02-02,280000.0,64.0,69004.0,4.834569,45.778138
1796672,2015-01-30,177000.0,52.0,69009.0,4.807444,45.773998
1796674,2015-02-03,300000.0,77.0,69005.0,4.8116959999999995,45.75606
1796676,2015-02-06,327000.0,91.0,69001.0,4.827161,45.772633
1796677,2015-02-10,134000.0,51.0,69004.0,4.814905,45.778690999999995
1796678,2015-01-28,147000.0,83.0,69009.0,4.795655,45.78264
1796680,2015-01-26,210450.0,63.0,69004.0,4.837973000000001,45.774368
1796682,2015-01-26,190000.0,68.0,69009.0,4.805186,45.771910999999996
1796683,2015-01-27,162000.0,63.0,69001.0,4.833989,45.771288
1796684,2015-01-28,67000.0,30.0,69004.0,4.83584,45.778607
1796685,2015-01-30,90000.0,33.0,69001.0,4.833989,45.771288
1796686,2015-01-30,86500.0,32.0,69001.0,4.833989,45.771288
1796687,2015-01-30,110000.0,43.0,69001.0,4.833989,45.771288
1796700,2015-01-30,104000.0,38.0,69009.0,4.825579,45.802149
1796701,2015-01-29,155000.0,67.0,69009.0,4.828809,45.800778
1796703,2015-02-24,132200.0,72.0,69009.0,4.803448,45.789081
1796704,2015-01-27,260850.0,87.0,69009.0,4.805213,45.771314000000004
1796708,2015-02-03,262000.0,112.0,69005.0,4.828696,45.763819
1796718,2015-02-05,305000.0,76.0,69005.0,4.78331,45.753921000000005
1796720,2015-01-30,148000.0,32.0,69002.0,4.830868,45.756264
1796722,2015-01-30,209000.0,31.0,69005.0,4.812566,45.748754999999996
1796725,2015-01-26,73000.0,17.0,69004.0,4.8401510000000005,45.779882
1796731,2015-02-02,225000.0,37.0,69009.0,4.803376,45.771921999999996
1796732,2015-02-02,225000.0,38.0,69009.0,4.803376,45.771921999999996
1796734,2015-02-12,615450.0,125.0,69001.0,4.834803,45.76591
1796742,2015-02-10,243000.0,72.0,69004.0,4.837234,45.776047999999996
1796743,2015-02-10,175500.0,46.0,69005.0,4.827089,45.764862
1796745,2015-01-27,290000.0,116.0,69009.0,4.811408,45.784006
1796750,2015-02-11,91000.0,22.0,69009.0,4.816273000000001,45.766524
1796752,2015-02-06,132000.0,45.0,69001.0,4.8267739999999995,45.773259
1796756,2015-02-06,229500.0,84.0,69009.0,4.830255,45.800783
1796758,2015-01-12,235100.0,94.0,69004.0,4.814385,45.772240999999994
1796760,2015-02-05,215000.0,81.0,69004.0,4.817945,45.785799
1796772,2015-02-03,100000.0,58.0,69001.0,4.8335669999999995,45.771149
1796774,2015-02-13,299000.0,76.0,69001.0,,
1796776,2015-02-05,133000.0,41.0,69001.0,4.833989,45.771288
1796781,2015-02-04,115000.0,45.0,69004.0,4.830717,45.776501
1796782,2015-02-06,395000.0,198.0,69005.0,4.791286,45.755573999999996
1796783,2015-02-06,395000.0,105.0,69005.0,4.791286,45.755573999999996
1796785,2015-02-18,300000.0,69.0,69005.0,4.7873589999999995,45.752788
1796787,2015-02-18,610300.0,126.0,69004.0,4.82915,45.775768
1796790,2015-02-13,364000.0,112.0,69005.0,4.798437,45.754456
1796791,2015-02-13,95835.0,19.0,69009.0,4.802258999999999,45.768739000000004
1796792,2015-02-12,203966.0,75.0,69009.0,4.818862,45.796104
1796794,2015-02-10,223000.0,84.0,69002.0,4.833578,45.753643
1796796,2015-02-12,249000.0,67.0,69009.0,4.818862,45.796104
1796800,2015-02-06,707000.0,157.0,69004.0,4.81917,45.773047
1796804,2015-02-13,236100.0,69.0,69001.0,4.826233,45.770627000000005
1796807,2015-02-06,145000.0,52.0,69001.0,4.833989,45.771288
1796811,2015-02-09,215000.0,60.0,69004.0,4.820174,45.787484
1796813,2015-02-14,365000.0,90.0,69002.0,4.832196,45.752139
1796816,2015-02-24,97355.0,22.0,69004.0,4.831034,45.776728999999996
1796817,2015-02-24,97355.0,64.0,69004.0,4.831034,45.776728999999996
1796818,2015-02-17,93000.0,24.0,69009.0,4.823188,45.800167
1796819,2015-02-06,180000.0,93.0,69009.0,4.79092,45.767773
1796822,2015-02-24,166000.0,69.0,69005.0,4.799029,45.753232000000004
1796825,2015-02-05,170000.0,45.0,69004.0,4.825216,45.77647
1796826,2015-02-06,111900.0,39.0,69002.0,4.82051,45.746368
1796827,2015-02-06,114700.0,39.0,69002.0,4.82051,45.746368
1796829,2015-02-06,196500.0,63.0,69002.0,4.82051,45.746368
1796831,2015-02-19,203500.0,56.0,69009.0,4.801468,45.7717
1796832,2015-02-13,220000.0,92.0,69004.0,4.810768,45.775951
1796834,2015-02-13,172500.0,81.0,69005.0,4.79936,45.755355
1796835,2015-02-04,183300.0,54.0,69009.0,4.801468,45.7717
1796838,2015-02-04,255000.0,73.0,69001.0,4.837587999999999,45.770863
1796839,2015-02-05,230000.0,63.0,69002.0,4.829019000000001,45.758185
1796840,2015-02-05,230000.0,40.0,69002.0,4.829019000000001,45.758185
1796841,2015-02-05,230000.0,20.0,69002.0,4.829019000000001,45.758185
1796842,2015-02-05,230000.0,163.0,69002.0,4.829019000000001,45.758185
1796843,2015-02-12,114000.0,22.0,69005.0,4.826349,45.759346
1796844,2015-02-06,112600.0,39.0,69002.0,4.82051,45.746368
1796847,2015-02-11,125000.0,82.0,69009.0,4.789822,45.788593
1796854,2015-02-13,177000.0,61.0,69005.0,4.8266160000000005,45.765732
1796858,2015-02-06,119970.0,66.0,69009.0,4.836780999999999,45.802867
1796860,2015-02-27,135000.0,73.0,69009.0,4.811681,45.770358
1796869,2015-02-06,225500.0,73.0,69004.0,4.82226,45.776374
1796871,2015-02-23,97000.0,28.0,69004.0,4.829002,45.774919
1796872,2015-02-06,358820.0,94.0,69001.0,4.835119000000001,45.771727
1796873,2015-02-26,147000.0,34.0,69002.0,4.833723,45.764359999999996
1796876,2015-02-20,164500.0,72.0,69004.0,4.815098,45.78304
1796881,2015-02-17,100000.0,60.0,69009.0,4.802697,45.785959999999996
1796892,2015-02-25,130000.0,43.0,69009.0,4.8110919999999995,45.759012
1796895,2015-02-06,114000.0,43.0,69001.0,4.833989,45.771288
1796896,2015-02-27,180000.0,73.0,69005.0,4.825819,45.759202
1796898,2015-02-06,307000.0,105.0,69004.0,4.822639,45.775366999999996
1796900,2015-02-10,236500.0,67.0,69004.0,4.835357,45.776077
1796903,2015-02-10,235000.0,65.0,69004.0,4.831346,45.775528
1796904,2015-02-13,295000.0,58.0,69005.0,4.791574,45.758571
1796908,2015-02-10,456000.0,127.0,69002.0,4.8311589999999995,45.750606
1796912,2015-02-27,98850.0,25.0,69002.0,4.821894,45.744655
1796915,2015-02-20,145700.0,61.0,69004.0,4.815098,45.78304
1796916,2015-02-27,317650.0,73.0,69002.0,4.821894,45.744655
1796918,2015-03-04,120000.0,62.0,69009.0,4.79933,45.790884999999996
1796920,2015-02-17,350000.0,110.0,69005.0,4.820062999999999,45.75665
1796925,2015-02-12,160000.0,140.0,69009.0,4.8350599999999995,45.800415
1796927,2015-02-19,380000.0,130.0,69004.0,4.821976,45.787423
1796970,2015-03-05,215000.0,70.0,69009.0,4.809721,45.784171
1796972,2015-02-25,193800.0,56.0,69009.0,4.801468,45.7717
1796980,2015-02-18,105239.0,18.0,69009.0,4.811287999999999,45.785166
1796982,2015-03-04,254849.0,75.0,69009.0,4.82017,45.799957
1796985,2015-02-16,140000.0,25.0,69002.0,4.831944,45.755912
1796989,2015-02-25,147500.0,87.0,69004.0,4.823278,45.782173
1796991,2015-02-19,245554.0,70.0,69002.0,4.820347,45.746031
1796992,2015-03-02,117500.0,31.0,69005.0,4.825819,45.759202
1796993,2015-02-26,245554.0,71.0,69002.0,4.820347,45.746031
1796994,2015-02-13,265000.0,62.0,69004.0,4.816616000000001,45.771887
1796997,2015-02-23,230900.0,82.0,69009.0,4.794588,45.78536
1796999,2015-02-12,294000.0,92.0,69004.0,4.833532,45.775771999999996
1797004,2015-02-17,352000.0,92.0,69002.0,4.833034,45.763913
1797005,2015-03-05,177650.0,52.0,69009.0,4.807444,45.773998
1797007,2015-02-20,210000.0,70.0,69009.0,4.81094,45.771370000000005
1797008,2015-02-23,85000.0,26.0,69004.0,4.831619,45.775506
1797010,2015-02-06,147000.0,49.0,69009.0,4.806875,45.777633
1797012,2015-02-17,295000.0,91.0,69004.0,4.832564,45.7816
1797017,2015-02-20,152000.0,53.0,69005.0,4.776801,45.751576
1797025,2015-02-12,95050.0,25.0,69005.0,4.825597,45.76727
1797026,2015-02-27,220750.0,59.0,69004.0,4.824071,45.778432
1797029,2015-02-17,126000.0,36.0,69005.0,4.797895,45.755874
1797030,2015-02-20,240000.0,64.0,69005.0,4.82828,45.763557
1797031,2015-02-19,202300.0,104.0,69005.0,4.793515,45.760768
1797038,2015-02-17,95000.0,15.0,69001.0,4.826084,45.769740999999996
1797039,2015-02-19,203100.0,66.0,69009.0,4.80042,45.772221
1797042,2015-02-17,105000.0,38.0,69009.0,4.818862,45.796104
1797046,2015-02-20,164600.0,65.0,69009.0,4.807081,45.777602
1797049,2015-02-24,1390000.0,142.0,69004.0,4.833156,45.775125
1797055,2015-02-23,129579.0,53.0,69009.0,4.792816,45.780269
1797058,2015-02-25,320525.0,76.0,69002.0,4.836484,45.760375
1797064,2015-02-24,359750.0,47.0,69001.0,4.831462999999999,45.767102
1797065,2015-02-24,359750.0,28.0,69001.0,4.831462999999999,45.767102
1797067,2015-03-02,277100.0,70.0,69005.0,4.810675,45.750456
1797070,2015-02-19,115000.0,47.0,69009.0,4.789723,45.787014
1797074,2015-02-20,119431.0,44.0,69009.0,4.789723,45.787014
1797075,2015-02-13,161500.0,52.0,69009.0,4.806934,45.780867
1797080,2015-02-23,142750.0,58.0,69005.0,4.8288199999999994,45.763383000000005
1797088,2015-03-12,200000.0,159.0,69005.0,4.786251,45.757690000000004
1797093,2015-02-27,185000.0,64.0,69001.0,4.8330720000000005,45.767965999999994
1797094,2015-02-27,185000.0,59.0,69001.0,4.8330720000000005,45.767965999999994
1797095,2015-02-20,276530.0,60.0,69005.0,4.828341,45.763488
1797102,2015-02-24,260000.0,67.0,69001.0,4.825729,45.772675
1797105,2015-02-27,115000.0,47.0,69002.0,4.822361,45.747251
1797109,2015-03-06,105000.0,26.0,69004.0,4.824642,45.775669
1797110,2015-02-24,200000.0,63.0,69009.0,4.805213,45.771314000000004
1797112,2015-03-06,191000.0,38.0,69002.0,4.83483,45.762225
1797113,2015-02-02,197050.0,78.0,69009.0,4.829083,45.800266
1797116,2015-02-18,320000.0,89.0,69002.0,4.827873,45.754477
1797117,2015-02-18,233000.0,80.0,69001.0,4.833989,45.771288
1797118,2015-02-18,240000.0,93.0,69001.0,4.833989,45.771288
1797119,2015-02-18,275000.0,50.0,69005.0,4.825118,45.759566
1797121,2015-02-18,366900.0,106.0,69004.0,4.814637,45.780818
1797130,2015-02-24,380000.0,93.0,69005.0,4.807219,45.751633
1797135,2015-02-20,125000.0,72.0,69009.0,4.7998,45.789699
1797148,2015-02-24,296134.0,70.0,69002.0,4.8346160000000005,45.759602
1797149,2015-02-27,106950.0,57.0,69009.0,4.821956,45.798716
1797150,2015-02-26,92000.0,33.0,69002.0,4.822843,45.745769
1797154,2015-03-02,441000.0,95.0,69001.0,4.829494,45.773373
1797156,2015-02-18,273500.0,75.0,69005.0,4.821967,45.766915999999995
1797157,2015-03-02,199550.0,58.0,69005.0,4.812876,45.755811
1797159,2015-03-02,226419.0,67.0,69009.0,4.8013959999999996,45.772512
1797162,2015-03-05,132450.0,40.0,69005.0,4.822441,45.753826000000004
1797163,2015-02-26,215000.0,61.0,69005.0,4.8266160000000005,45.765732
1797164,2015-02-12,249000.0,86.0,69002.0,4.825988,45.754113000000004
